"_id","dates.created","isaSupportLayer.solvent","isaSupportLayer.nonSolvent","isaSupportLayer.dopeSolutionAdditiveConcentrationUnit","isaSupportLayer.coagulationMediumAdditivesConcentrationUnit","isaSupportLayer.polymerWeightConcentrationInDopeSolution","isaSupportLayer.castingThickness","supportLayer.postTreatment","supportLayer.postTreatmentData","interfacialPolymerization.phase1","interfacialPolymerization.phase2","interfacialPolymerization.monomer1ConcentrationUnit","interfacialPolymerization.additive1ConcentrationUnit","interfacialPolymerization.monomer2ConcentrationUnit","interfacialPolymerization.additive2ConcentrationUnit","interfacialPolymerization.monomer1Smiles","interfacialPolymerization.monomer1Concentration","interfacialPolymerization.monomer2Smiles","interfacialPolymerization.monomer2Concentration","testConditions.solventMixture","testConditions.filtrationMode","testConditions.hydraulicP","testConditions.temperature","testConditions.couponSize","testConditions.solvent1","soluteChoice.solute1.category","soluteChoice.solute1.name","soluteChoice.solute1.molecularWeight","soluteChoice.solute1.concentration","soluteChoice.solute1.concentrationUnit","soluteChoice.multiple","characterizationResults.characterizationData","characterizationResults.topLayerThickness","characterizationResults.roughness","characterizationResults.contactAngle","published","suspicious","status","structure","chemistry","modification","supportLayerChemistry","postTreatment","report._id","report.dates.created","report.publicationDate","report.title","report.type","report.source","report.reference","report.creator","report.author.lastName","report.link","report.__v","family","name","type","topLayerDepositionMethod","postTreatmentData","supportLayerType","filtrationResults.permeance","filtrationResults.rejection1","omdId","__v","isaSupportLayer.additivesInDopeSolutionSmiles","isaSupportLayer.dopeSolutionAdditiveConcentration","tfnData.positionOfNanoparticles","tfnData.nanomaterialName","tfnData.nanomaterialConcentration","filtrationResults.solventPermeance","isaSupportLayer.solventRatio","isaSupportLayer.additiveInCoagulationMediumSmiles","isaSupportLayer.coagulationMediumAdditivesConcentration","supportLayerChemistryOther","interfacialPolymerization.additive1Smiles","interfacialPolymerization.additive1Concentration","filtrationResults.mwco","characterizationResults.totalThickness","chemistryOther","interfacialPolymerization.additive2Smiles","interfacialPolymerization.additive2Concentration","testConditions.solvent2","testConditions.solventRatio","soluteChoice.solute2.category","soluteChoice.solute2.name","soluteChoice.solute2.molecularWeight","soluteChoice.solute2.concentration","soluteChoice.solute2.concentrationUnit","soluteChoice.solute3.category","soluteChoice.solute3.name","soluteChoice.solute3.molecularWeight","soluteChoice.solute3.concentration","soluteChoice.solute3.concentrationUnit","soluteChoice.solute4.category","soluteChoice.solute4.name","soluteChoice.solute4.molecularWeight","soluteChoice.solute4.concentration","soluteChoice.solute4.concentrationUnit","soluteChoice.solute5.category","soluteChoice.solute5.name","soluteChoice.solute5.molecularWeight","soluteChoice.solute5.concentration","soluteChoice.solute5.concentrationUnit","soluteChoice.solute6.category","soluteChoice.solute6.name","soluteChoice.solute6.molecularWeight","soluteChoice.solute6.concentration","soluteChoice.solute6.concentrationUnit","filtrationResults.rejection2","filtrationResults.rejection3","filtrationResults.rejection4","filtrationResults.rejection5","filtrationResults.rejection6","soluteChoice.solute7.category","soluteChoice.solute7.name","soluteChoice.solute7.molecularWeight","soluteChoice.solute7.concentration","soluteChoice.solute7.concentrationUnit","soluteChoice.solute8.category","soluteChoice.solute8.name","soluteChoice.solute8.molecularWeight","soluteChoice.solute8.concentration","soluteChoice.solute8.concentrationUnit","soluteChoice.solute9.category","soluteChoice.solute9.name","soluteChoice.solute9.molecularWeight","soluteChoice.solute9.concentration","soluteChoice.solute9.concentrationUnit","soluteChoice.solute10.category","soluteChoice.solute10.name","soluteChoice.solute10.molecularWeight","soluteChoice.solute10.concentration","soluteChoice.solute10.concentrationUnit","filtrationResults.rejection7","filtrationResults.rejection8","filtrationResults.rejection9","filtrationResults.rejection10","filtrationResults","commercialName","manufacturer","tfnData.nanomaterialConcentrationUnit","commercialNameOther","commercialNameOtherManufacturer","soluteChoice.solute11.category","soluteChoice.solute11.name","soluteChoice.solute11.molecularWeight","soluteChoice.solute11.concentration","soluteChoice.solute11.concentrationUnit","filtrationResults.rejection11","soluteChoice.solute12.category","soluteChoice.solute12.name","soluteChoice.solute12.molecularWeight","filtrationResults.rejection12"
"65379b6b2e5be462fc3485d8","2023-10-24T10:24:43.226Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","23","150","[""Crosslinking""]","[{""postTreatmentChemicalAgentConcentrationUnit"":[""w/v%""],""_id"":""65379b6b2e5be462fc3485da"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""NCCN"",""postTreatmentChemicalAgentConcentration"":""6""}]","[""water""]","[""Hexane""]","[""w/v%""]","[]","[""w/v%""]","[]","CN(C)C1=CC=NC=C1","0.5","C1=C(C=C(C=C1C(=O)Cl)C(=O)Cl)C(=O)Cl","0.1",false,"Dead-end",10,25,38.5,"Dimethylsulfoxide (DMSO)","Dye","Crystal Violet (chloride salt)",407.99,0.01,"g/L",1,"[""FTIR"",""XPS"",""AFM"",""SEM""]",428,83.68,65,true,false,"Accepted","[""TFC""]","[""Polyamide""]","[]","[""Polyetherimide""]","[""Thermal treatment""]","65003a2e9af97755a1fa02ee","2023-09-12T10:15:10.663Z","2022-01-01T00:00:00.000Z","A thin-film composite polyarylester membrane prepared from orcinol and trimesoyl chloride for organic solvent nanofiltration","Scientific Report","backOffice","10.1007/s13726-022-01054-8","65003a2e9af97755a1fa02ed","Ayang Zhou and Ying Wang and M. M. A. Almijbilee and Yujie Wang and Dandan Cheng","https://doi.org/10.1007/s13726-022-01054-8",0,"Composite","NF-C","Scientific report","Interfacial Polymerization","[{""postTreatmentChemicalAgentConcentrationUnit"":[],""_id"":""65379b6b2e5be462fc3485d9"",""postTreatment"":""Thermal treatment"",""postTreatmentChemicalAgentSmiles"":""N/A"",""postTreatmentChemicalAgentConcentration"":""""}]","ISA",0.1,52,"1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379b6b2e5be462fc3485dd","2023-10-24T10:24:43.447Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","23","150","[""Crosslinking""]","[{""postTreatmentChemicalAgentConcentrationUnit"":[""w/v%""],""_id"":""65379b6b2e5be462fc3485df"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""NCCN"",""postTreatmentChemicalAgentConcentration"":""6""}]","[""water""]","[""Hexane""]","[""w/v%"",""w/v%""]","[]","[""w/v%""]","[]","CC1=CC(=CC(=C1)O)O ; CN(C)C1=CC=NC=C1","0,5 ;  0,5","C1=C(C=C(C=C1C(=O)Cl)C(=O)Cl)C(=O)Cl","0.1",false,"Dead-end",10,25,38.5,"Dimethylsulfoxide (DMSO)","Dye","Crystal Violet (chloride salt)",407.99,0.01,"g/L",1,"[""FTIR""]",,,,true,false,"Accepted","[""TFC""]","[""Polyamide""]","[]","[""Polyetherimide""]","[""Thermal treatment""]","65003a2e9af97755a1fa02ee","2023-09-12T10:15:10.663Z","2022-01-01T00:00:00.000Z","A thin-film composite polyarylester membrane prepared from orcinol and trimesoyl chloride for organic solvent nanofiltration","Scientific Report","backOffice","10.1007/s13726-022-01054-8","65003a2e9af97755a1fa02ed","Ayang Zhou and Ying Wang and M. M. A. Almijbilee and Yujie Wang and Dandan Cheng","https://doi.org/10.1007/s13726-022-01054-8",0,"Composite","NF-0,5OL","Scientific report","Interfacial Polymerization","[{""postTreatmentChemicalAgentConcentrationUnit"":[],""_id"":""65379b6b2e5be462fc3485de"",""postTreatment"":""Thermal treatment"",""postTreatmentChemicalAgentSmiles"":""N/A"",""postTreatmentChemicalAgentConcentration"":""""}]","ISA",1.1,75,"2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bfe2e5be462fc349940","2023-10-24T10:27:10.512Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","22",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Acetone","Dye","Bromothymol Blue",624.38,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-22","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bfe2e5be462fc349941"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.12,91.2,"1033",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bfe2e5be462fc349944","2023-10-24T10:27:10.630Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","25",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Acetone","Dye","Bromothymol Blue",624.38,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-25","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bfe2e5be462fc349945"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.09,92.08,"1034",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bfe2e5be462fc349948","2023-10-24T10:27:10.744Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","28",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Acetone","Dye","Bromothymol Blue",624.38,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-28","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bfe2e5be462fc349949"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.11,95.6,"1035",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bfe2e5be462fc34994c","2023-10-24T10:27:10.861Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","20",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Acetone","Dye","Crystal Violet (chloride salt)",407.99,35,"µmol/L",1,"[""SEM"",""FTIR""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-20","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bfe2e5be462fc34994d"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.11,2.93,"1036",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bfe2e5be462fc349950","2023-10-24T10:27:10.979Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","22",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Acetone","Dye","Crystal Violet (chloride salt)",407.99,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-22","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bfe2e5be462fc349951"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.1,56.89,"1037",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc349954","2023-10-24T10:27:11.103Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","25",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Acetone","Dye","Crystal Violet (chloride salt)",407.99,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-25","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc349955"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.09,83.87,"1038",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc349958","2023-10-24T10:27:11.226Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","28",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Acetone","Dye","Crystal Violet (chloride salt)",407.99,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-28","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc349959"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.03,92.38,"1039",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc34995c","2023-10-24T10:27:11.396Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","20",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Rose Bengal (disodium salt)",1017.64,35,"µmol/L",1,"[""SEM"",""FTIR""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-20","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc34995d"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.21,94.22,"1040",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc349960","2023-10-24T10:27:11.501Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","22",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Rose Bengal (disodium salt)",1017.64,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-22","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc349961"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.15,96.66,"1041",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc349964","2023-10-24T10:27:11.612Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","25",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Rose Bengal (disodium salt)",1017.64,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-25","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc349965"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.06,97.26,"1042",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc349968","2023-10-24T10:27:11.716Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","28",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Rose Bengal (disodium salt)",1017.64,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-28","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc349969"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.05,98.78,"1043",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc34996c","2023-10-24T10:27:11.845Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","20",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Bromothymol Blue",624.38,35,"µmol/L",1,"[""SEM"",""FTIR""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-20","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc34996d"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.25,28.27,"1044",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379bff2e5be462fc349970","2023-10-24T10:27:11.958Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","22",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Bromothymol Blue",624.38,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-22","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379bff2e5be462fc349971"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.2,60.27,"1045",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379c002e5be462fc349974","2023-10-24T10:27:12.078Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","25",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Bromothymol Blue",624.38,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-25","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379c002e5be462fc349975"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.15,80.55,"1046",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65379c002e5be462fc349978","2023-10-24T10:27:12.188Z","[""Dimethylacetamide (DMAC)""]","[""water""]","[]","[]","28",,"[]","[]","[]","[]","[]","[]","[]","[]",,,,,false,"Dead-end",20,25,19,"Dimethylacetamide (DMAC)","Dye","Bromothymol Blue",624.38,35,"µmol/L",1,"[""SEM""]",,,,true,false,"Accepted","[""ISA""]","[""Polysulfone""]","[]","[]","[""Crosslinking""]","65003ae59af97755a1fa1599","2023-09-12T10:18:13.789Z","2016-01-01T00:00:00.000Z","Highly stable polysulfone solvent resistant nanofiltration membranes with internal cross-linking networks","Scientific Report","backOffice","10.1039/C6RA02945K","65003a2e9af97755a1fa02ed","Dongju Chen and Xue Liu and Dandan Li and Xianfeng Li","https://doi.org/10.1039/C6RA02945K",0,"ISA/inorganic/dense","M-CMPSF-28","Scientific report",,"[{""postTreatmentChemicalAgentConcentrationUnit"":[""wt%""],""_id"":""65379c002e5be462fc349979"",""postTreatment"":""Crosslinking"",""postTreatmentChemicalAgentSmiles"":""C1=CN=CN1"",""postTreatmentChemicalAgentConcentration"":""10""}]",,0.11,82.98,"1047",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
